tweet,label,label_id,jumlah_kata,panjang_karakter
dia baik dia tanggung jawab dia perhatian dia pengganti sosok papahdia mengerti saya orang tuanya sayang anggap saya seperti anaknya dia tidak membiarkan saya sedih selalu khawatir kalau saya kenapa kenapa and now i lost him forever,sad,2,37,232
saat tetangga muslim meninggal meski kelakuannya sering jadi omongan bertaburanlah doa di wagtp saat tetangga non muslim yang jarang berkonflikhanya ucapan turut berduka yang terucapapakah mereka takut atau tidak mau mendoakanpadahal allah sebaik baik pengampun dosa astaghfirullah,sad,2,37,281
hahaha iya ini malu bahkan tidak bawa jeans lagi,sad,2,9,48
malu sama oke sendiri ingin sih sepertinya juga lebih santuy daripada fandom police tapi tidak kesampaian sedih,sad,2,17,111
malas bergerak membacamalu sendiri,sad,2,4,34
saya pernah resign dan memutuskan untuk berbisnis setelah saya resign saya tetap bangun pagi dan pakai kemeja terus nongkrong kerja di cafe sampai sore agar tetap terlihat bekerja semua itu saya lakukan agar ibu dan bapak saya tidak khawatir dengan keadaan saya cukup menyedihkan,sad,2,44,279
saya tuh memang suka gimik suka bercanda tapi kalau saya lagi serius iya tolong mengikuti serius lah kaya please baca situasi juga masa karena saya suka bercanda kamu jadi suka hidungmu suka dari ujung rambutmu sampai ujung kakimu semuanya saya suka malu ku tapi mau sedih,sad,2,46,272
tidak ada yang aneh aneh kok kecuali satu emot lope lope dari masa lalu tidak perlu takut saya diembat cowok lain saya tetap setia crushin kamu meski harus terluka melihat kamu bahagia,sad,2,32,184
somehow agak ragu kalau dibilang yang dicari talent karena pada dasarnya yang dilihat ada dua visual sama talent tapi wajar sih namanya juga showbiz indonesia saja begitu bagaimana korea cukup menyedihkan,sad,2,31,204
pernah juga saya ke sekolah pakai kutek pink mana datang terlambat iya ampun malu sekali sudah terlambat mana jelas jelas ngelanggar aturan sekolah ya sudah terpaksa dihapus,sad,2,27,173
memang tidak tahu malu manusia satu ini mau marah tapi tidak bisa,sad,2,12,65
no jangan begini ku malu sama masa lalu ku sedih soalnya kalau diinget,sad,2,13,70
terus pas lagi isi air tidak sengaja tumpah kena kabel reflek saya teriak biar dia cepat ambil kabelnya biar indak makin banyak kena air tapi kenapa saya yang kena marah padahal saya reflek teriak karena kaget,sad,2,36,209
tidak apa apa mbak kaget saja padahal saya juga membela mbak iya sedikit kecewa saja,sad,2,15,84
bahkan jika itu palsu terimakasih telah membuatku merasa penting,sad,2,9,64
bisa tidak sih kalau bimbingan itu tidak perlu digabung sama ayah si si saya kan jadi jiper malu sekali kalau ngang ngong ngang ngong kelihatan begonya,sad,2,26,151
biasanya kalau terlambat masuk suka disemprot sama gurunya jadi malu,sad,2,10,68
sama sekali sampai malas mengasih tahu kalau saya cewek kadang drivernya suka kaget loh cewek toh kak saya kira cowok sedih,sad,2,21,123
ayahku di alam kubur kayaknya malu juga anaknya jadi wibu begini,sad,2,11,64
mau menangis yedam sunu i did itu benar benar tidak menyangka sama sekali dapat hasil segini karena memang uas kemarin hopeless sekali takut tidak sesuai harapan dan bikin orangtua kecewa,sad,2,30,187
saya tahu malu iya hih,sad,2,5,22
kadang hanya dengan satu senyuman palsu kita bisa menyembunyikan begitu banyak rasa sakit,sad,2,13,89
dia tkde bagi apa apa tapi janji manis serta harapan palsu dia itu saya masih simpan,sad,2,16,84
sebelum dewasa sudah sendirian kemana mana tidak ada yang bisa diajak menemani soalnya sampai akhirnya sekarang kalau mau meminta temani tidak enak takut ganggu akhirnya sendiri lagi sad life,sad,2,29,191
kangen dunia tapi sudah tidak semangat layarin kapal huftfft,sad,2,9,60
sayangnya kanra masih belum puas,sad,2,5,32
kapal saya benaran karamm bahagia selalu kalian dengan jalannya masing masing sayonara,sad,2,12,86
tidak enak sekali bangun bangun badan panass,sad,2,7,44
tidak apa-apa masih ada besok ayo tetap menyerah jangan semangat,sad,2,10,64
iya tapi tidak enak badanku keseringan pulang pergi ini lagi menunggu sih teteh buat ngerokin maklum remaja jompo,sad,2,18,113
enak tidak enak kangen kerja tapi masih disuruh istirahat sama babeh,sad,2,11,68
rajin kerja tidak kalau punya semangat kerja yang tinggi mah tidak apa-apa,sad,2,12,74
tidak enak rasanya,sad,2,3,18
ovomaltine enak juga sih aduh menyesal sekali,sad,2,7,45
ih padahal enak yang beras merahh bahkan diganti syeddih,sad,2,9,56
pagiku tidak semangat karena belum disun sayang,sad,2,7,47
senyum tidak selalu berarti seseorang bahagia kadang seseorang tersenyum hanya karena tidak ingin menjelaskan kenapa hatinya,sad,2,16,124
sueer deh kangen itu tidak enak enak itu di kangenin di perhatikan di memanjakan di bahagiain sedih kesepian menunggu doi,sad,2,20,121
aqil lagi kurang enak badan dari kemarin siang dia pilek kasihan malam susah tidur karena mampat,sad,2,16,96
cewek itu tidak mau ngecewain cowoknya karena dia tahu kalau dikecewain orang yang disayang itu rasanya tidak enak dan sakit sekali,sad,2,21,131
ternyata tinggal di kos sendirian tidak seenak yang saya bayangkan lebih baik ada teman kamarnya jadi enak ada teman mengobrol,sad,2,20,126
kamu jahat tapi nikmat saya bingung,sad,2,6,35
enak sekali saya,sad,2,3,16
terus saya makan sampai dibawain minum dibilangin pakai ini yang biar enak intinya terus mengomong tidak berhenti saya sudah menahan menangis karena merasa bersalah saya jutekin,sad,2,26,177
pagi buta sarapan nasichiki boncabe perut mulai agak tidak enak,sad,2,10,63
harusnya tadi beli itu lupa nama membanyaki soalnha enak,sad,2,9,56
budayakan mengeluh jangan semangat,sad,2,4,34
saya baru bangun tidur dan semalam tidur cepat karena tidak enak badan batuk pilek tahu tahu bangun dengar denis bikin pengumuman kontrak sudah habis makin menambah sakit vine masih diam sampai sekarang tidak keluarkan pengumuman juga kah agensi anehsemoga baik baik saja,sad,2,42,271
saya yang meninggalkannya namun dia yang lebih dulu bahagia,sad,2,9,59
saya memang kurang segalanya tapi setidaknya kasih sayang ini cukup untuk membuatmu bahagia walaupun tidak sepenuhnya dan meski kamu selalu merasa diriku tidak pernah cukup,sad,2,25,172
tidak enak mau ngapangapain,sad,2,4,27
tiba tiba tidur bangun bangun terus tiba tiba tidak enak pikirannya tiba tiba ingin menangis tapi indak tahu sebabnya yuk kompromi yuk,sad,2,22,134
posisi sendiri itu memang enak tapi kalau lagi merasa sendirian tidak enak sekali kalian begitu juga tidak sih,sad,2,18,110
kenapa saya harus tidak enak badan pas weekend,sad,2,8,46
enak iya yang punya kapel chrissy kapan coba punya kapel,sad,2,10,56
mungkin hidup saya bakal bahagia kalau saya berasa orang yang menyayangi saya,sad,2,12,77
baru kali ini tidak keluar rumah beberapa hari gara gara tidak enak badan hari sebelumnya karena tidak punya pekerjaan,sad,2,19,118
tidak enak sekali iki,sad,2,4,21
seperti tidak ada semangat hidup,sad,2,5,32
tidak enak rasanya,sad,2,3,18
tahu ini padahal mah enak saya yang lain sudah di block duluan tuh,sad,2,13,66
tidak semangat hidup,sad,2,3,20
hari ini tidak semangat gara gara belum di mengucapkan selamat pagi sama sayang,sad,2,13,79
pagi pagi sudah dapat kabar saja dari teman antara sedih dan bahagia tapi banyk sedihnya sih,sad,2,16,92
both saja sudah agar kamu puas dan bahagia,sad,2,8,42
selamat pagi sakit apa kak saya juga kurang enak badan ini,sad,2,11,58
recovery tapi tetap tidak enak,sad,2,5,30
semangat iya saya juga sedih soalnya tapi tetap konsisten saja,sad,2,10,62
kapan sih bisa semangat ceriaa begitu pas berangkat kerja,sad,2,9,57
iya serius tidak masuk mengsedih samasama hydra semangat iya,sad,2,9,60
tidak enak badan karena hasil overthinking,sad,2,6,42
tidak enak badan,sad,2,3,16
tidak enak body,sad,2,3,15
iya allah mau nyerah tapi harus semangat,sad,2,7,40
ge mriyang tapi harus tetap kerja demi bisa bahagia dapat duit miris sedih,sad,2,13,74
enak sekali tapi hanya bisa melihat,sad,2,6,35
tidak semangat karena tidak di semangatin sayang,sad,2,7,48
dulu di sekolah memang banyak sekali yang tidak suka sama saya sih ditambah saya juga tidak cantik,sad,2,17,98
padahal saya suka sekali supergirl tapi dihilangin dari channelnya aduh sad sekali,sad,2,12,82
pusing sekali tapi suka sedih jadinya iya tidak kesampaian,sad,2,9,58
ketemu cowok itu di pekanbaru masih ingat sekali semua hal sama dialah walaupun tidak pernah jadian iya sesayang itu dulu sekarang sih dapat yang better tapi dengan kejadian itu saya bisa bilang ke anak perempuanku one day jangan mau di bilang suka terus kamu ambil hati kalau tidak diofficialin,sad,2,49,295
biasanya yang suka maksa tuh sales asuransinya mana mengomongnya cepat sekali tidak bisa dipotong,sad,2,14,97
revisi proposal dikira 30krevisi tapi perintahnya nambahin penjelasan variabel lain hasil penelitian dari tiap variabel menghilang berhari berhari datang datang menuduh tipu padahal cust yang lain suka saya kasih bonus page atau pengurangan harga,sad,2,34,246
jujur suka heran kenapa giliran saya yang punya masalah saya jarang sekali bisa leluasa cerita ke orang padahal mendengarkan curhatan orang ada kali tiap hari,sad,2,25,158
lukaku banyak sekali disini dan kalau tiba tiba teringat masih suka menangis masih terasa sakit,sad,2,15,95
saya kalau mimpi mengomongnya pakai inggris atau lainnya selain indonesia pas bangun suka capai sekali kepala pusing apa sekali sudah,sad,2,20,133
saya baru jadi myday akhir kalau tidak awal sedih sekali belum pernah lihat mereka satu frame dan agak menyesal sih baru jadi myday waktu itu padahal sebelumnya memang sudah suka sekali sama lagunya day6,sad,2,34,203
sampai sekarang masih bertanya tanya kenapa orang suka sekali buat sampah di halaman rumahku iya sedih harus bersihin terus,sad,2,19,123
sama cowok kembar tapi kayaknya yang satu suka sama saya terus kita kos an iya sebelahan begitu dia baik sekali terus entah kenapa mereka yang kembar itu tiba tiba ngejauh bahkan pindah kost jadi saya kesepian lagi dan lagi,sad,2,39,223
saya cuma bisa mengagumimu suka padamu dalam diam dan benar benar cinta pada mu karena untuk memilikimu adalah yang mustahil,sad,2,20,124
pacarku suka hilang ilangan tanpa kabar dan kadang ngilangnya bisa seharian begitu nah sekarang dia juga menghilang lagi sudah hari kalau saya meminta putus begitu saya berlebihan kah jujur saya sudah capai sekali tapi saya masih sayang,sad,2,37,236
sudah ngebias dari jaman sama mulai suka sama band soloist sampai sekarang aktor baru sadar itu abisin duit sekali iya sudah mirip mungkin saya sekarang kalau tidak terperosok dari dulu,sad,2,30,185
saya baru sadar muka saya pas nikahan tidak ada yang beres mirip terpaksa sekali senyum sampai photographernya bilang biasanya pengantin mah suka sekali di foto tapi kalau ini mah susah sekali di foto,sad,2,33,200
norak but segak suka itu saya sama dan kebetulan dikasih tugasnya banyak sekali,sad,2,13,79
saya dulu suka sekali sama wenda tapi pas dia hempas untung ada jeketri sedih,sad,2,14,77
cinta memang rumit dan menguras energi jiwa raga hati hidup saya,sad,2,11,64
ternyata beda iya dianggap sekadar suka sama tempat cerita terbayang bagaimana poteknya dewangga waktu bertanya ke april kamu benaran cuma anggap saya atasan yang kebetulan suka sama kamu iya bukan lakilaki yang mungkin bisa kasih kamu a shoulder tapi on a sharing partner instead,sad,2,44,280
req terlambat sekali kalau mau bertanya ke saya atau tidak reply sama tag saya iya soalnya suka terlambat kalau,sad,2,19,111
yang suka saja mah banyak tidak saya pungkiri nah yang sayang dan cinta tidak ada bwankk,sad,2,16,88
dulu tiap ada yang kasih berkas talak suka heran kenapa harus pisah padahal masih muda bahkan ada yang sudah beranak tapi keadaan mental istri atau suami iya mereka sendiri yang tahu dan pasti itu sudah yang terbaik buat kedua pihak,sad,2,40,232
sedih sekali sudah kucing saya ada tuh yang selalu dilepas dari kecil tapi iya selalu ingat pulang karena mereka memang tidak suka main terlalu jauh dari rumah begitu,sad,2,28,166
mau cerita ayah sender tuh bukan tipe orang yang suka marah atau suka mengomong kasar ke sender cuma tadi karena sender tidak mau ikut pergi keluar sender dibilang bodoh sama ayah sender rasanya sakit sekali kaget he tapi sender menahan buat tidak menangis didepan ayah,sad,2,45,269
habis vaksin dosis rasanya badan suka gampang sekali capai,sad,2,9,58
tidak ada soalnya saya kurang suka iya suka sih tapi iya tidak sekali sekali begitu,sad,2,15,83
kenapa single karena tiap suka sama orang saya saja yang suka dianya tidak alias cinta bertepuq sebelah tangan,sad,2,18,110
kalau habis mandi terus mengaca kadang suka mikirr gila sih muka saya mirip alien sekali,sad,2,15,88
iya apalagi kalau sudah yang sakit sekali yang susah makan begitu suka meminta suapin mama terus kalau tidur harus ditemani papa juga,sad,2,22,133
ngilunya nyebar keseluruh badan bikin kamu jadi sesak nafas juga jadi mirip saya suka lupa buat nafas lagi saking lebih baik saya tahan nafas saja pokoknya sakit sekali tidak kuaat tapi saya keras kepala tidak mau berobat mirip malash jadi saya diamkan saja,sad,2,43,257
i know this will end with ab and i feel the story trying tapi pin sih as antagonist but really anjing siapa yang suka kalau kamu sayang sama orang tapi orang tersebut mengomongkan mantannya terus sih,sad,2,36,199
dia dulu suka saya ghosting karena sibuk sama belajar soalnya kelas saya pelor sekali alias jam sudah tidur jam tidur saya dulu tidak seberantakkan itu jadi cepat tidurnya tapi ini anak sabaar anjing apa kena karma iya saya gagal move on sekali sama yang sesabar dia,sad,2,46,266
saya loh sering sekali beginisampe tementemenku suka sampai sumpah serapahin saya asli lupa bangetkayak berasa sudah ngebaleseh tahunya saya balesnya dalam hati sampai ada yang 6bulan kemudian batu ku balesitupun saya ngehnya gara gara scroll chatkalo tidak scroll bisa setahun,sad,2,40,277
tidak suka jeruk tapi nggapapa deh menyiksa sekali sariawan,sad,2,9,59
saya tidak enak sekali teringat rant lama kalau saya memang bukan manusia yang baik tapi serah lah mirip saya sudah merasa kalian nyaman kalian bisa mendengarkan apapun bahkan saya mengoceh tapi ternyata kalian bahkan tidak suka sama saya iya terserah juga sih saya masih bisa bahagia walau sendirian,sad,2,48,300
pernah suka pernah sayang tapi tidak jadian,sad,2,7,43
benar sekali teman saya ada yang bilang ke dia kalau saya suka sama dia eh dia bilang kita kan beda agama lebih baik jangan suka sama saya yaallah menyesak sekali,sad,2,30,162
suka menangis sendiri kalau ketemu orang orang baik sekali ke saya padahal tidak saling kenal awalnya iya allah jadi merasa bersalah pernah mikir hal hal negatif kurang bersyukur sekali,sad,2,29,185
saya pikir saya salah makan atau apa karena saya sendiri kadang suka bandel kalau urusan makan jadi saya pikir maag biasa tapi pas diperiksa itu katanya lambungku infeksi mana obatnya banyak sekali hiks terima kasih banyak iya kamu juga sehat sehat terus,sad,2,42,254
saya belum jadi sekolah ilmu komunikasi politik saja sudah banyak sekali yang tidak suka ih hinaa sekali saya kayaknya,sad,2,19,118
mungkin salahku abang terlalu memanjakannya kan tidak salah iya sih tapi kelamaan kok cam manfaatin lah kok diam namanya sayang kok keluh sikap berpura suka bersumpah untuk membela dirinya saya tidak suka takut karma apa dia sadar iya abang ntahla cuma dia yang tahu,sad,2,44,266
dulu suka sekali bahkan saya sering diam di rumahnya karena merasa adem saja begitu bisa diajak cerita juga mengerti sama keadaanku tapi sekarang sudah tidak ada sedih sekali tidak ada teman cerita lagi,sad,2,33,202
kalau yang sa ini saya adalah orang yang saya lumayan suka juga iya bisa jadi jadian kalau nyaman kalau yang sa ini saya cuma saya anggep teman iya kadang masih bisa jadi teman tapi ada juga yang nge block padahal yang suka dia bukan saya tapi ngamok dan juga tidak pernah mengobrol iya saya kan bingung,sad,2,56,303
gila iya suka sekali ke trigger sekali anjing sama yang abusive sama hewan huhu hatinya mati apa bagaimana sih,sad,2,19,110
rindu sekali dengan ipe rindu tempat saya menangis orang yang saya jadikan alasan untuk suka dengan buah naga foto ini diambil ketika kita memperjuangkan ugm dan melepas penat belajar ke pasar kangen yogyakarta,sad,2,33,210
dulu suka sekali ke pasar apalagi dijajanin dawet cenil pecel jamu dan banyak lagi jajanan pasar kangen sekali kangen sekarang sudah tidak punya mbah putri swargi langgeng mbah,sad,2,28,176
sempat ketika kamu lulus dan saya masih di kelas iya saya coba sekali buat terpaksa suka sama orang sampai akhirnya jadian disakitin saat itu saya sudah lupa sama kamu jujur fokus saya sudah ke mantan saya ini karena iya sudah sayang juga jadi saya galauin ini orang lumayan lama lah,sad,2,50,283
