tweet,label,label_id
semoga apa username sadar bupati purbalingga dari pdip kena ott kpk warganet allah sedang menunjukan pak mahfud partai mana yang lahirkan koruptor besar url,sad,2
sudah lama enggak dengar suara denise jadi pas dia ngecover lagu day6 sedih gue jadi,sad,2
malah takut enggak sih,fear,1
terima kasih dinporapar kabupaten purbalingga juga rekan2 pramuwisata purbalingga yang telah datang dan berpartisipasi dalam acara buka puasa bersama username untuk hadirnya pula sinergi saling mengisi dan memajukan pariwisata url,happy,4
memberi bunga kepada orang yang nyinyir hidupmu adalah cara yang paling membahagiakan namun pastikan bunga tersebut bersama pot nya saat kau lempar astagfirullah,anger,0
all the best buat women si team dan men si team ina takut dikit tapi saatnya pelapis kita menggali pengalaman dan melatih mental fighting,happy,4
halo kak ofiee aku suka banget sama genre au kakak yang baru semangat terus ya nge au nya jaga kesehatan selalu dan jangan lupa baha hai wow aku senang banget dengernya terima kasih ya sudah suka dan mau bacaa jangan lup fiecc,happy,4
username username dan lebih tenang lebih berani tahan bola akhirnya lfc punya dm sepadan dengan fernandinhonya city matic nya mu kantenya chelsea siap bersaing deh ini musim depan,happy,4
hi kak mohon maaf terkait kendalanya terkait kendala tersebut untuk saat ini kami tidak dibekali informasi tersebut apabila ada kendala lain jangan ragu untuk menghubungi kami ya kak terima kasih wh,fear,1
sabar ya mbak bingung mau berkata apa kalau aku pribadi jadi mbaknya bakalan marah besar sih,fear,1
gue memang cuek sih banget banget malah tapi kalo ada yang buat risih atau enggak nyaman ya hati-hati saja lah pokoknya jangan sampai gue ajak nongkrong breng,anger,0
happy birthday jiann adek gantengkuu gemas lucu kuat perkasa semoga rl charamu dan kamunya sukses terus bahagia selalu dikasih banyak rejeki kedamaian hidup banyak yang makin sayang sama kamu juga have a wonderful day,happy,4
mode ekspresif ekspresif masih,neutral,3
ngakaka semangat,happy,4
pagi ujaann enak banget buat tidur,happy,4
masih sepi enggak sih kok belum ada ysd yang lewat,sad,2
rencana mau bagi makanan ke para tetangga karena mendekati hari raya oke tradisi ater ater kalo dirumah realita katanya disini enggak ada kebiasaan kayak begitu krik krik berakhir dengan yaudah kasih ke yang mau saja deh entar kalo mau buka puasa,sad,2
musim depan manchester united merayakan 10th pecundang liga inggris dulu sedihmu kawan,neutral,3
bahagia dong diajak jalan ke mall suruh jajan dan yang pertama di jajanin sih mungil kemudian galau lihat baju ungu cantik kalo bilang pengin itu sih diiyain saja sama dia tetapi emak kudu waras dikit,happy,4
aneh banget bego lu,anger,0
ayo lifeb sepi banget minggu ku enggak ada tayangan snowdrop lagi sedih,sad,2
enggak kok kenapa tapi gapapa sesekali nderr nebeng teman begitu menonton enggak gapapa chill wilayah enggak bioskop dan isokay kincana kok,neutral,3
hah gue sedih banget,sad,2
islamofobis buzzerp yaitu 1 para njing sepilis dan komunis pelaku maksiat yang ingin mencari pembenaran atas kelakuannya 2 para b bi kafir pecundang debat teologis secara akademis yang ingin melampiaskan dendam kekalahannya,anger,0
di nasional wasur kanguru walabi disebut saham relatif ditemui perburuan sejalan dengan prinsip keberlanjutan diizinkan perburuan merusak tantangan,neutral,3
kau lagi bodoh kalau percaya papagomo yang kau panggil papa bodoh itu buat video bertaraf hollywood haha,anger,0
kamu kenapa kartu haha,neutral,3
suka banget sama lagu bangtan yang film out itu enak banget di telinga gue ada yang sama enggak jangan lupa streaming di semua platform musik ya termasuk yt i vote for for at the 2022,happy,4
saat paling bahagia menurutnya adalah saat ia tidur,happy,4
memasuki tahun ke 4 menunggu seseorang eh ada yang lain datang tapi enggak tanggung jawab sama kelakuannya besok kalo keluar2 pakai rok saja mas,anger,0
100 days my prince ini wajib banget ditonton apalagi kalo suka romcom,happy,4
setelah muncul nah sekarang lagi rame ku merasa sangat uptudate dan bersyukur anti uninstall twitter twitter club,happy,4
orang ku adalah seorang bodoh demikian malah sebaliknya,neutral,3
enggak gue tuh pengin tidur cepat tapi selalu enggak bisa selalu enggak tenang kayak enggak membolehkan gue buat tidur kadang suka kebangun lah sampai bangun bangun pusing ini juga gegara begadang mata jadi kelihatan capek banget sama kantong mata item banget,fear,1
gua sedih banget,sad,2
padahal kubu kamu juga buat naik daun kan anis rakyat juga enggak bodoh tolol,anger,0
rada ksel juga ya setiap mau expo pasti h 1 yang dpnya kalo begitu mah boro mau brangkat psen tiket saja mals atau enggak yang begini sudah di malang beb aku isi ya dp sekarang rasanya pengin gue jotosin palanya,anger,0
mereka bergurau canda gue tepar terus pulang naik gojek sampai rumah pantat gue tepos jauhnya bks ujung ke ujung but aku bersyukur masih bisa ngumpul sama teman-teman banyak pelajaran lu hari ini 1 bersyukur 2 harus teliti jangan terburu-buru 3 istirahat yang cukup,happy,4
bentar lagi padahal pakai macet segala,anger,0
bilangnya realistis butuh duit sbnrnya lebih ke oke gue cari yang banyak duit begitu enggak sih orang materialistis tuh iinget segalanya butuh uang tapi uang bukan segalanya agak emosi memang sis kalo sok sok realistis tapi ternyata materialistis,anger,0
mu guys aku mau ngecat rambut tapi sebelumnya aku belum pernah ngecat rambut mau meminta saran warnanya apa ya tapi jangan yang heboh2 aku takut kaget,fear,1
sygg tahun lu,neutral,3
agak ngeri ya women nya,fear,1
username jadilah orang yang yakin karena keyakinan pasti mengguncangkan pola pikir yang ragu dengan banyak pertanyaan dalam pola pikir dan jiwanya bacalah dengan nama tuhan yang menciptakanmu url,happy,4
ujan terus enak,happy,4
ternyata banyak fan kpop dadakan ya mending lisa enggak usah kesini saja kalo begini caranya tanpa dipromosikan pasti banyak juga kok yang datang ke fanmeetingnya lisa aku ksel kak lihatnya username,anger,0
nah itu yang saya enggak mengerti tapi saya bayangkan mungkin sulit juga melototi apbd dari gub lama oleh gub baru secara rinci untung saya bukan gubernurnya baik lama maupun yang baru url,fear,1
berat badanku 77kg aku minder aku takut di bully aku takut mereka yang bilang cantik itu langsing bukan sih a n t i ke aku juga takut dibilang gapura kecamatan url,fear,1
huaa bagus aunya aku suka simple lucu sedih ada semua enggak apa-apa enggak dapat maliknata jadian wkwk,happy,4
terus masih masih maklumi tapi masih di sebut tagihan,neutral,3
terhadap akun palsu mengatasnamakan bank dan untuk dan bank ibu bisa mita di whatsapp official 0811 84 1400 kesehatan selalu tks wilsa end,neutral,3
43 206 via,neutral,3
saat ini kami segenap pegawai di lingkungan kementerian perhubungan sedang berduka atas musibah yang menimpa rumah kami proses pemadaman api sudah berhasil dilakukan walaupun ada rekan kami menjadi korban,sad,2
ketika kita suatu hal akan kita ketika kita everything is flowing and we feel tapi kan kita impostor syndrome enggak kita bagaimana cara kita,neutral,3
selama ini enggak sedikit orang yang mengasih tau saya berobat di sana di sana dipijet di sini di sini tapi saran2 tersebut cuma saya iyain saja bukannya enggak mau berusaha takut cuy orang yang mijet bukan orang medis enggak mengerti anatomi pernah akupuntur sekali itupun sama dokter dan sudah sekali saja,fear,1
selamat pagi pak deh tetat semangat dan sehat selalu,happy,4
nih mengetik sambil sedih apa bagaimana nih air mata ngucur mulu,sad,2
username username kalo kita punya tiket tiket apa yang paling bisa buat orang bahagia tiket ketemu username username,happy,4
kenapa ya kalo tengah malam itu suka sedih sendiri berlarut larut terus semuanya kayak berkelebat di kepala mulai masa lalu masa sekarang masa depan tuh whyy,sad,2
username ini air di kemanggisan mati dari sore enggak ada info apa-apa sudah lapor katanya dari sistem enggak ada gangguan tapi air mati ah serasa hidup di alam gaib,anger,0
lebih baik melihat dia marah dari pada melihat dia sedih,sad,2
hah kenapa suer kok pada kaget begitu,fear,1
gm gm keep streaming guys semangat,happy,4
mama takut bagaimana,fear,1
alhamdulillah enggak malu,happy,4
hai apa kabar gembira pertama kali twitter,happy,4
kagak kak gua cuma masih kaget,fear,1
amanda dia teman sekelas aku waktu kelas 7 dia tuh cantik banget masyaallah baik juga kalo mengomong tuh anggun bawaannya adem saja kalo ketemu dia terus anaknya solehah pintar dia suka ikut-ikut organisasi begitu kurang apalagi coba,happy,4
username username kirim salam buat pergi berlibur membeli celana kuping sakit karena berisik lihat ini sahur ada brianna walaupun kepala pusing jadi tetap asik,happy,4
dan menangis lagi pas prilly marah ke mama papanya ngeluapin semuanya aku menangis lagi yang di kehidupan prilly itu semua related,sad,2
akun wayv akun gue jarang ngetweet,neutral,3
fh nih no fee no target dm,neutral,3
salah seorang teman bertanya sakit mana dengan sakit hati jika saya dapatkan rasa sakit yang sama saat patah hati dengan rasa sakit saat mendapat tindakan dokter yakinlah saya tak hanya mengatakan iya saat dia meminta maaf mungkin akan ada pelajaran buat ia pahami sakit itu apa,sad,2
ini rcpc enggak ada kabar comeback lim sudah waktunya tolol,anger,0
karena kalimat masasih uang yang kemarin dksh gacukup boros bangetsih masa uangnya tinggal segini lantas sih pengatur keuanganpun ingin murka rasanya terharu,anger,0
username not only educated tapi jadi lah seorang isteri yang mampu menjadi sahabat baik kekasih dan juga isteri yang baik terhadap suami ini shaa allah niat nuhaa yang baik itu akan dapat petunjuk dari allah swt,happy,4
acuhkan saja orang yang berkomentar seperti itu team t adalah team penuh dengan member yang bakal memberikan sinar kedepan buat jeikeitei mereka itu kuat tangguh dan penuh warna percaya kelak team t akan berkembang jika bersama sama support antar anggota team kompak username,happy,4
ditungguu semangat tinn,happy,4
a luar biasa banget sedih kadang suka iri sama anak ipa 3 dulu kenapa bisa ambis dan kompak secara bersamaan sedih anak kelas gue malah berkelompok mulu kalo apa apa jadinya malas sedih,sad,2
takdir mereka takder mereka,neutral,3
lo benci jamet sih sebenarnya bukan pesepeda motor,anger,0
pagi pagi di keadaan gue yang enggak enak badan ada kabar baik banget alhamdulilah jimin gue sembuhh,happy,4
wah kelihatan gobloknya kalau begitu bangsa kita masa waste system hanya tempat sampah dari jerman username username username tolong gub wagub temuin mas username saya sudah berikan konsep penanganan sampah secara integrated ke beliau rencana saya presentasikan url,anger,0
ya sudah semangat buat hari ini,happy,4
sabar ya sayang ada waktunya orang orang itu dapat balasan ill memakai sure theyll get itu dont hide ur smile dont give me fake smile everything gonna be okay username url,anger,0
sebuah misteri kenapa kalau ada perempuan korban pelecehan seksual yang speak up yang paling ganas jari mulutnya justru banyak perempuan juga,anger,0
baru kemarin ketemu spesies yang begini mana dia mengomong dibesarin lagi suaranya sampai sekelas dengar aku balas lah emosi kali aku wak,anger,0
ujan anginn takut banget mana genteng tetangga gue melayangg banyak banget untung enggak kena orang huftt siang siang takut,fear,1
apasih bawa-bawa tahun tolol,anger,0
baca cerita username ini memang kacau niat baca biar tidur malah jadi parno enggak bisa tidur,fear,1
ds sultan je kan macam sri vida pahang tak,neutral,3
semangat juga mass,happy,4
semoga semakin paham dan semakin takut kepada allaah swt aku berlindung kepada allaah swt dari godaan setan yang terkutuk url,fear,1
awal smt 3 ada rekrutmen buat asdos mau daftar maju mundur takut ilmuku belum cukup,fear,1
iye lu yang disana kok lu ganteng banget sih maaf enggak bisa mengomong langsung sedih sedih deh,sad,2
tiap wtm dan menunggu lta satu sisi sih fmc nya juga deh ganti jadi x013692 enggak sabar tapi ya ngeri dan wuaduu,fear,1
rajin kerja enggak kalo punya semangat kerja yang tinggi mah gapapa sedih,sad,2
belum sarapan sih ini ujan indomie soto telur kali,neutral,3
gue suka bingung orang tuh kenapa sih caper banget mau atensi orang dengan ngehate sc barangkali lo baca tweet an gue nih tolong ya lo baca kalo lo enggak suka sama mika sok mengomong tapi the point enggak usah kayak kontol sukanya ngehate pakai sc kayak orang tolol pecundang senang,anger,0
gue takut dm authornya apalagi bohong umur padahal dosaan baca begituan gasi enggak tau sih,fear,1
saya mengadakan pertemuan sangat baik dengan presiden username dan dengan happy hati menemaninya dalam kunjungan blukusan dadakan di masyarakat tulis lagarde dalam status twitter nya,happy,4
heran banget sama orang orang yang suka nunda pekerjaan tanpa alasan,anger,0
haha makanya jujur ay jangan bohong haha jangan satu bohong di jual lagi hayo,anger,0
woy tolong lah mu kalo lagi tolol tololnya kebangetan banget,anger,0
ketika rasa itu tinggi maka seseorang pasti ingin tahu apapun terkait hal yang dia minati nah disini peran respect sesungguhnya kebiasaan kita karena mungkin gue juga begitu suka menertawakan hal yang kita anggap itu lucu namun itu lah hal yang ingin orang lain minati,sad,2
tida lu deserve,neutral,3
kamu luarnya kalo ada mbak as kebersihannya enak jadi ada yang bersihin tiap minggunya ya karena bareng2 jadi kurang privasi saja kamu dalemnya privasi terjaga kalo malam enggak usah keluar kmr kalo kamarnya kecil jadi lembab rawan binatang2 kecil bau huhu kalo enggak rajin bersihin ya,fear,1
marah kat diri sendiri,anger,0
pas sama kalo pelajaran berikutnya bindo ngibrit ke kelas bindo cepet2an ngambil kursi paling belakang gurunya seram wkwk url,fear,1
gue selalu tapi lo ini sekarang chel,neutral,3
dia siap kata kalau alter perkataan kena sign tepi itu hello aku ke yang kena sign tanya lah front hang apesal aku lak yang diragukan nasib kali kena carut aku dahlah aku marah betul kalau orang spoil mood aku pepagi,anger,0
yuhuu semangat sabtuu,happy,4
marah mulu perasaan,anger,0
aku bodoamat karena memang enggak mau lama-lama diacara tapi kok tetap kayak sedih saja ya aku bisa makeup sendiri pakai baju yang ok juga bisa kok tapi rsanya kayak beda sendiri itu agak sedih hehe,sad,2
kok sono se,neutral,3
teman rl kalo ini anggap enggak,neutral,3
bae bitcoin ngko ujug ujug sono menanyakan,neutral,3
pertama kali beli kolbuk lucu banget tapi rada ragu buat makenya,fear,1
amin selamat pagii juga kak sedih hasil draw enggak ada yang nyangkut,sad,2
setiap orang cara masing masing hal tapi sesuatu dicari akan bisa ditemukan di keberatan dengan kedua panggilan tersebut,neutral,3
omg finally ada kabar baik pagi ini jimii sayang kuat banget hebat banget bangga sama jimii sekarang banyak2in istirahat dulu ya sayang mam yang banyak jangan capek2 semoga semakin cepat pulih kesayangan lulls,happy,4
jika berat melupakan masa ringankan dengan mengingat masa depan orang disampingmu saat ini,neutral,3
kata siapa hidup ini tidak ada gunanya ingat kita diciptakan ini punya tujuan semua milik kita adalah barang titipan dan harus dikembalikan agama adalah tuntunan untuk membantu kita mencapai tujuan url,fear,1
meminta tolong unit barunya langsung dipasangin semuanya sama dicek flashnya bisa atau enggak sudah worry saja dari awal beli takut ada apa-apa makanya sampai gosend instant taunya benar saja kena apes untung sellernya baik mau ganti unit baru,fear,1
